file_path,latitude,longitude,city,state,country,display_name
c:/temp/IMG_20250620_164937.jpg,51.32224166666667,21.947255555555557,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_165159.jpg,51.32230277777778,21.94778611111111,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_165212.jpg,51.32230277777778,21.94778611111111,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_165231.jpg,51.32234722222223,21.947808333333334,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_165408.jpg,51.32322777777778,21.947083333333335,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_165505.jpg,51.32300555555556,21.946766666666665,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/photo_2025-06-20_21-01-19 (2).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-19 (3).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-19 (4).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-19 (5).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-19 (6).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-20 (4).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-20 (5).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-20.jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-21 (2).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-21 (3).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-21 (4).jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-21.jpg,,,,,,
c:/temp/photo_2025-06-20_21-01-22.jpg,,,,,,
